Open,High,Low,Close,Adj Close,Volume
45.0625,45.15625,44.90625,45.09375,26.518814086914062,647400
45.15625,45.1875,45.03125,45.03125,26.4820499420166,64200
45.09375,45.125,44.9375,44.9375,26.426931381225586,142400
44.9375,45.03125,44.8125,45.03125,26.4820499420166,330900
45.125,45.1875,45.03125,45.1875,26.57395362854004,37400
44.84375,44.84375,44.5,44.5,26.355100631713867,58500
44.625,44.625,44.53125,44.59375,26.410633087158203,29300
44.65625,44.65625,44.5625,44.625,26.429134368896484,137500
44.625,44.625,44.21875,44.21875,26.18854331970215,227600
44.34375,44.8125,44.34375,44.8125,26.540193557739258,243700
44.78125,44.90625,44.75,44.78125,26.52168083190918,44800
45.0,45.28125,44.9375,45.28125,26.81781005859375,439900
45.21875,45.21875,45.0,45.0625,26.68824005126953,207500
45.125,45.21875,45.0,45.0625,26.68824005126953,437600
45.125,45.125,44.875,44.9375,26.614229202270508,605700
44.78125,44.8125,44.53125,44.6875,26.46615982055664,285400
44.625,44.75,44.15625,44.21875,26.18854331970215,246400
44.1875,44.40625,44.1875,44.34375,26.262571334838867,343700
44.375,44.9375,44.3125,44.84375,26.558698654174805,248200
44.84375,44.96875,44.75,44.96875,26.632722854614258,378200
44.90625,44.96875,44.84375,44.9375,26.614229202270508,373700
44.96875,45.09375,44.65625,44.90625,26.595705032348633,389600
44.9375,45.1875,44.90625,45.0625,26.68824005126953,617300
45.03125,45.03125,44.78125,44.875,26.577211380004883,443800
44.90625,44.9375,44.6875,44.75,26.503171920776367,216400
44.75,44.75,44.59375,44.71875,26.484663009643555,188200
44.6875,44.84375,44.46875,44.84375,26.558698654174805,68500
44.78125,44.8125,44.65625,44.8125,26.540193557739258,142700
44.75,44.8125,44.5,44.5,26.355100631713867,632400
44.59375,44.71875,44.5625,44.71875,26.484663009643555,286200
44.84375,45.0625,44.84375,44.96875,26.632722854614258,121300
45.0,45.03125,44.78125,44.9375,26.614229202270508,92800
44.84375,44.9375,44.78125,44.84375,26.558698654174805,30800
44.9375,45.21875,44.875,45.09375,26.706758499145508,331000
45.09375,45.09375,44.78125,44.84375,26.558698654174805,75300
44.90625,45.125,44.90625,44.96875,26.632722854614258,41300
45.0625,45.1875,44.84375,45.0,26.6512451171875,81600
45.0,45.09375,44.875,45.0,26.6512451171875,434000
45.0,45.0,44.84375,44.90625,26.595705032348633,36800
45.03125,45.0625,44.90625,44.96875,26.632722854614258,402300
45.09375,45.34375,45.0,45.21875,26.780776977539062,828200
45.1875,45.21875,45.125,45.1875,26.762283325195312,604900
45.15625,45.3125,45.15625,45.1875,26.762283325195312,542200
45.3125,45.3125,44.90625,45.0625,26.68824005126953,303700
45.09375,45.15625,45.09375,45.125,26.72527503967285,103500
45.15625,45.5,45.15625,45.375,26.873332977294922,241800
45.34375,45.53125,45.34375,45.53125,26.965850830078125,369300
45.6875,45.875,45.65625,45.78125,27.113922119140625,414300
45.8125,45.8125,45.71875,45.78125,27.113922119140625,28500
45.6875,45.8125,45.65625,45.8125,27.13243865966797,80700
45.625,45.75,45.625,45.71875,27.076927185058594,15600
45.71875,46.21875,45.71875,46.21875,27.373023986816406,273400
46.21875,46.4375,46.15625,46.25,27.391550064086914,242300
46.28125,46.53125,46.09375,46.28125,27.410051345825195,120000
46.15625,46.25,46.15625,46.25,27.391550064086914,25700
46.28125,46.5,46.28125,46.4375,27.502595901489258,183500
46.40625,46.5625,46.34375,46.5625,27.57662010192871,66500
46.40625,46.59375,46.40625,46.5,27.53961181640625,136500
46.53125,46.59375,46.3125,46.34375,27.447067260742188,472400
46.3125,46.4375,46.25,46.375,27.465576171875,630500
46.375,46.4375,46.0,46.0625,27.28049087524414,196400
46.0625,46.0625,45.59375,45.90625,27.187965393066406,269900
45.71875,46.03125,45.71875,46.0,27.24348258972168,239200
46.125,46.4375,46.0625,46.40625,27.484085083007812,106500
46.5625,46.5625,46.4375,46.4375,27.502595901489258,66900
46.3125,46.3125,46.09375,46.25,27.391550064086914,184500
46.0625,46.40625,45.90625,46.375,27.465576171875,101000
46.3125,46.34375,46.15625,46.1875,27.354522705078125,54300
45.875,45.90625,45.75,45.8125,27.301481246948242,200900
45.875,45.96875,45.4375,45.4375,27.0780086517334,57800
45.5,45.5625,44.8125,45.28125,26.984888076782227,318200
45.4375,45.71875,45.375,45.65625,27.2083683013916,439700
45.78125,45.9375,45.71875,45.90625,27.357370376586914,88500
45.84375,45.875,45.71875,45.78125,27.28286361694336,53500
46.125,46.28125,46.125,46.28125,27.58082389831543,274600
46.3125,46.3125,46.15625,46.1875,27.52497100830078,158300
46.1875,46.3125,45.96875,46.03125,27.43184471130371,221000
46.03125,46.125,45.84375,45.9375,27.375986099243164,99300
45.875,46.21875,45.8125,46.15625,27.506345748901367,22700
46.21875,46.21875,46.09375,46.21875,27.5435791015625,1038500
46.3125,46.3125,46.0,46.15625,27.506345748901367,436500
46.1875,46.375,46.125,46.125,27.48772621154785,209200
46.1875,46.1875,45.96875,46.0,27.413236618041992,59400
46.125,46.15625,45.71875,46.0625,27.45046615600586,54400
46.15625,46.25,46.15625,46.15625,27.506345748901367,467100
46.21875,46.25,46.1875,46.21875,27.5435791015625,26200
46.25,46.25,46.15625,46.21875,27.5435791015625,139100
46.40625,46.8125,46.28125,46.8125,27.89742660522461,108100
47.03125,47.15625,46.90625,47.0625,28.046415328979492,1502500
47.03125,47.03125,46.875,46.9375,27.9719295501709,722400
46.875,46.96875,46.59375,46.59375,27.767070770263672,880100
46.75,46.75,46.5625,46.65625,27.804298400878906,230400
46.6875,46.6875,46.53125,46.59375,27.767070770263672,56200
46.65625,46.84375,46.375,46.375,27.636709213256836,390700
46.40625,46.5625,46.28125,46.5,27.711196899414062,114500
46.46875,46.5,46.3125,46.46875,27.69258689880371,186200
46.40625,46.53125,46.40625,46.5,27.711196899414062,118400
46.5625,46.96875,46.5625,46.84375,27.916053771972656,129600
46.8125,46.875,46.78125,46.84375,27.916053771972656,80700
46.78125,47.0,46.78125,46.96875,27.990550994873047,36400
46.90625,47.0,46.65625,46.9375,27.9719295501709,262100
46.90625,46.90625,46.125,46.34375,27.61808204650879,479100
46.34375,46.34375,45.8125,45.84375,27.32011604309082,130400
45.71875,46.0625,45.53125,46.0625,27.45046615600586,363200
46.09375,46.25,45.96875,46.125,27.48772621154785,367600
46.4375,46.46875,46.125,46.15625,27.506345748901367,246900
46.15625,46.5,46.03125,46.5,27.711196899414062,46500
46.5,46.625,46.34375,46.375,27.636709213256836,88900
46.46875,46.75,46.4375,46.59375,27.767070770263672,108200
46.6875,46.6875,46.4375,46.5625,27.748445510864258,243300
46.65625,46.8125,46.46875,46.78125,27.878799438476562,492600
46.8125,46.8125,46.40625,46.53125,27.72983741760254,39600
46.46875,46.5625,46.28125,46.40625,27.655319213867188,240800
46.25,46.375,46.21875,46.3125,27.599462509155273,106000
46.1875,46.21875,45.875,46.03125,27.43184471130371,165300
46.28125,46.3125,46.03125,46.28125,27.58082389831543,89700
46.40625,46.5,46.34375,46.46875,27.69258689880371,77200
46.59375,46.59375,46.46875,46.5,27.711196899414062,1019800
46.625,46.71875,46.3125,46.3125,27.599462509155273,517500
46.28125,46.5625,46.25,46.34375,27.61808204650879,230000
46.59375,46.625,46.40625,46.40625,27.655319213867188,379200
46.5,46.5625,46.40625,46.53125,27.72983741760254,352000
46.5,46.71875,46.5,46.71875,27.8415584564209,306000
46.78125,46.9375,46.78125,46.875,27.934690475463867,99500
46.875,46.90625,46.78125,46.84375,27.916053771972656,88800
46.84375,46.84375,46.78125,46.84375,27.916053771972656,146700
46.84375,46.90625,46.625,46.6875,27.82293128967285,416500
46.71875,46.71875,46.5,46.59375,27.767070770263672,412900
46.59375,46.875,46.53125,46.875,27.934690475463867,273200
46.90625,46.90625,46.53125,46.53125,27.72983741760254,41900
46.59375,46.625,46.46875,46.46875,27.69258689880371,82600
46.65625,46.65625,46.5625,46.625,27.785694122314453,78200
46.40625,46.59375,46.375,46.5625,27.938405990600586,104700
46.53125,46.65625,46.5,46.625,27.975910186767578,68800
46.5625,46.5625,46.40625,46.46875,27.882164001464844,205700
46.59375,46.8125,46.5,46.78125,28.06964874267578,410300
46.75,46.84375,46.6875,46.75,28.050905227661133,533800
46.75,47.0,46.75,47.0,28.20091438293457,447100
46.96875,47.125,46.9375,47.09375,28.257173538208008,880600
47.125,47.15625,47.0,47.03125,28.219650268554688,266700
47.0,47.0,46.75,46.84375,28.10715103149414,219900
46.9375,47.0,46.5625,46.59375,27.957141876220703,312900
46.59375,46.65625,46.40625,46.46875,27.882164001464844,960900
46.53125,46.65625,46.46875,46.65625,27.99463653564453,164300
46.71875,46.78125,46.53125,46.75,28.050905227661133,710900
46.8125,46.84375,46.6875,46.75,28.050905227661133,201000
46.84375,47.0625,46.71875,47.03125,28.219650268554688,775500
47.09375,47.59375,46.96875,47.59375,28.55717658996582,593700
47.5625,47.5625,47.34375,47.5,28.500900268554688,295200
47.53125,47.53125,47.1875,47.34375,28.40715980529785,158400
47.21875,47.3125,47.15625,47.21875,28.332149505615234,244300
47.375,47.5,47.375,47.40625,28.444644927978516,137200
47.40625,47.46875,47.3125,47.40625,28.444644927978516,17700
47.46875,47.53125,47.375,47.46875,28.482181549072266,166400
47.40625,47.46875,47.25,47.34375,28.40715980529785,200800
47.40625,47.5,47.375,47.46875,28.482181549072266,281100
47.53125,47.53125,47.34375,47.375,28.425912857055664,85600
47.34375,47.5625,47.1875,47.1875,28.31340980529785,373800
47.21875,47.25,47.09375,47.1875,28.31340980529785,310400
47.1875,47.34375,47.125,47.3125,28.388418197631836,145100
47.40625,47.8125,47.34375,47.75,28.65091896057129,344500
47.9375,48.03125,47.875,47.875,28.725929260253906,356500
48.0625,48.3125,48.0,48.21875,28.93218421936035,313800
48.15625,48.15625,47.90625,47.96875,28.78217315673828,303600
48.125,48.28125,48.09375,48.28125,28.969684600830078,307600
48.1875,48.1875,47.90625,48.0625,28.83843231201172,466100
48.0625,48.125,46.96875,46.96875,28.182151794433594,1403200
46.84375,47.3125,46.84375,47.1875,28.31340980529785,516400
47.28125,47.28125,47.03125,47.21875,28.332149505615234,188200
47.25,47.4375,47.1875,47.40625,28.444644927978516,144600
47.375,47.40625,47.0,47.0,28.20091438293457,883900
47.03125,47.28125,46.8125,47.15625,28.294662475585938,519400
47.0625,47.375,47.0,47.21875,28.332149505615234,2742100
47.3125,47.5,47.25,47.46875,28.482181549072266,374700
47.53125,47.53125,47.34375,47.4375,28.46341323852539,287600
47.65625,47.6875,47.03125,47.15625,28.294662475585938,342400
47.1875,47.21875,46.75,46.875,28.125913619995117,313300
47.0,47.34375,47.0,47.34375,28.40715980529785,154500
47.40625,47.4375,47.0625,47.21875,28.332149505615234,391700
47.0625,47.0625,46.5625,46.59375,27.957141876220703,770800
46.65625,46.8125,46.5625,46.8125,28.08839988708496,531300
46.9375,47.0625,46.8125,46.8125,28.08839988708496,333000
46.8125,46.90625,46.375,46.625,27.975910186767578,423600
46.03125,46.6875,45.90625,46.6875,28.013418197631836,581500
46.625,46.625,46.4375,46.5625,27.938405990600586,223200
46.5625,46.8125,46.40625,46.6875,28.013418197631836,595800
46.84375,47.0,46.84375,46.9375,28.16340446472168,539800
46.96875,46.96875,46.6875,46.75,28.050905227661133,880300
46.8125,47.0,46.59375,46.96875,28.182151794433594,2500100
46.9375,46.9375,46.4375,46.59375,27.957141876220703,207400
46.65625,46.90625,46.40625,46.84375,28.10715103149414,576600
47.03125,47.03125,46.84375,46.90625,28.144668579101562,345900
47.0,47.09375,46.84375,46.875,28.125913619995117,748600
46.9375,47.25,46.78125,47.25,28.350915908813477,455500
47.09375,47.3125,47.09375,47.25,28.350915908813477,133000
46.75,47.03125,46.71875,46.96875,28.344722747802734,365500
46.8125,46.9375,46.71875,46.84375,28.269277572631836,324800
46.84375,47.0625,46.75,46.96875,28.344722747802734,435700
46.9375,47.0625,46.90625,46.9375,28.32587432861328,698500
46.75,46.84375,46.15625,46.375,27.986413955688477,1200500
46.40625,46.53125,45.9375,45.9375,27.722379684448242,100900
46.0,46.0625,45.59375,46.0,27.760103225708008,1117200
46.0,46.03125,45.09375,45.09375,27.213199615478516,338400
45.125,45.25,44.46875,44.46875,26.836036682128906,1123900
44.46875,44.6875,43.53125,44.59375,26.91144561767578,788800
43.34375,44.03125,43.34375,43.90625,26.496559143066406,2627300
44.34375,44.8125,44.34375,44.8125,27.043476104736328,1179000
44.875,44.90625,44.5,44.8125,27.043476104736328,516500
44.78125,45.125,44.53125,45.03125,27.175474166870117,666100
44.9375,44.9375,44.46875,44.6875,26.96802520751953,242400
44.8125,45.0625,44.703125,44.875,27.081186294555664,203300
44.921875,45.0,44.71875,44.8125,27.043476104736328,1409200
44.796875,44.90625,44.25,44.578125,26.902027130126953,364100
44.5,44.828125,44.40625,44.59375,26.91144561767578,419900
44.578125,44.78125,44.515625,44.59375,26.91144561767578,387300
44.640625,44.765625,44.15625,44.296875,26.732311248779297,369100
44.25,44.53125,43.984375,44.359375,26.7700138092041,472200
44.40625,44.515625,44.078125,44.3125,26.741735458374023,508000
44.5,44.96875,44.34375,44.90625,27.100046157836914,200300
45.015625,45.046875,44.734375,44.859375,27.071754455566406,301800
44.84375,45.359375,44.84375,45.328125,27.35464859008789,394600
45.265625,45.34375,45.1875,45.28125,27.326358795166016,399000
45.1875,45.25,44.8125,44.953125,27.128328323364258,287000
44.875,45.15625,44.8125,45.09375,27.213199615478516,481900
45.09375,45.71875,44.9375,45.375,27.382925033569336,275000
45.390625,45.40625,45.0625,45.328125,27.35464859008789,183400
